real_eye_x,real_eye_y,real_eye_z,real_marker_x,real_marker_y,real_marker_z,timestamp
159.354,141.927,819.778,230,100,92.023,12.959
159.354,141.927,819.778,230,100,92.023,13.009
159.354,141.927,819.778,230,100,92.023,13.043
159.354,141.927,819.778,230,100,92.023,13.096
159.354,141.927,819.778,230,100,92.023,13.131
159.354,141.927,819.778,230,100,92.023,13.181
159.354,141.927,819.778,230,100,92.023,13.225
159.354,141.927,819.778,230,100,92.023,13.261
159.354,141.927,819.778,230,100,92.023,13.304
159.354,141.927,819.778,230,100,92.023,13.349
159.354,141.927,819.778,230,100,92.023,13.387
159.354,141.927,819.778,230,100,92.023,13.432
159.354,141.927,819.778,230,100,92.023,13.484
159.354,141.927,819.778,230,100,92.023,13.519
159.354,141.927,819.778,230,100,92.023,13.565
159.354,141.927,819.778,230,100,92.023,13.604
159.354,141.927,819.778,230,100,92.023,13.64
159.354,141.927,819.778,230,100,92.023,13.69
159.354,141.927,819.778,230,100,92.023,13.733
159.354,141.927,819.778,230,100,92.023,13.773
159.354,141.927,819.778,230,100,92.023,13.814
159.354,141.927,819.778,230,100,92.023,13.848
159.354,141.927,819.778,230,100,92.023,13.898
159.354,141.927,819.778,230,100,92.023,13.934
159.354,141.927,819.778,230,100,92.023,13.985
159.354,141.927,819.778,230,100,92.023,14.04
159.354,141.927,819.778,230,100,92.023,14.08
159.354,141.927,819.778,230,100,92.023,14.112
159.354,141.927,819.778,230,100,92.023,14.153
159.354,141.927,819.778,230,100,92.023,14.185
159.354,141.927,819.778,230,100,92.023,14.231
159.354,141.927,819.778,230,100,92.023,14.269
159.354,141.927,819.778,230,100,92.023,14.306
159.354,141.927,819.778,230,100,92.023,14.364
159.354,141.927,819.778,230,100,92.023,14.41
159.354,141.927,819.778,230,100,92.023,14.453
159.354,141.927,819.778,230,100,92.023,14.499
159.354,141.927,819.778,230,100,92.023,14.546
159.354,141.927,819.778,230,100,92.023,14.578
159.354,141.927,819.778,230,100,92.023,14.625
159.354,141.927,819.778,230,100,92.023,14.664
159.354,141.927,819.778,230,100,92.023,14.704
159.354,141.927,819.778,230,100,92.023,14.746
159.354,141.927,819.778,230,100,92.023,14.793
159.354,141.927,819.778,230,100,92.023,14.834
159.354,141.927,819.778,230,100,92.023,14.877
159.354,141.927,819.778,230,100,92.023,14.931
159.354,141.927,819.778,230,100,92.023,14.973
159.354,141.927,819.778,230,100,92.023,15.014
159.354,141.927,819.778,230,200,92.023,15.05
159.354,141.927,819.778,230,200,92.023,15.091
159.354,141.927,819.778,230,200,92.023,15.138
159.354,141.927,819.778,230,200,92.023,15.176
159.354,141.927,819.778,230,200,92.023,15.221
159.354,141.927,819.778,230,200,92.023,15.266
159.354,141.927,819.778,230,200,92.023,15.305
159.354,141.927,819.778,230,200,92.023,15.349
159.354,141.927,819.778,230,200,92.023,15.383
159.354,141.927,819.778,230,200,92.023,15.437
159.354,141.927,819.778,230,200,92.023,15.51
159.354,141.927,819.778,230,200,92.023,15.546
159.354,141.927,819.778,230,200,92.023,15.574
159.354,141.927,819.778,230,200,92.023,15.632
159.354,141.927,819.778,230,200,92.023,15.68
159.354,141.927,819.778,230,200,92.023,15.717
159.354,141.927,819.778,230,200,92.023,15.777
159.354,141.927,819.778,230,200,92.023,15.819
159.354,141.927,819.778,230,200,92.023,15.854
159.354,141.927,819.778,230,200,92.023,15.906
159.354,141.927,819.778,230,200,92.023,15.947
159.354,141.927,819.778,230,200,92.023,15.984
159.354,141.927,819.778,230,200,92.023,16.029
159.354,141.927,819.778,230,200,92.023,16.063
159.354,141.927,819.778,230,200,92.023,16.106
159.354,141.927,819.778,230,200,92.023,16.149
159.354,141.927,819.778,230,200,92.023,16.182
159.354,141.927,819.778,230,200,92.023,16.229
159.354,141.927,819.778,230,200,92.023,16.265
159.354,141.927,819.778,230,200,92.023,16.317
159.354,141.927,819.778,230,200,92.023,16.36
159.354,141.927,819.778,230,200,92.023,16.406
159.354,141.927,819.778,230,200,92.023,16.442
159.354,141.927,819.778,230,200,92.023,16.489
159.354,141.927,819.778,230,200,92.023,16.523
159.354,141.927,819.778,230,200,92.023,16.568
159.354,141.927,819.778,230,200,92.023,16.61
159.354,141.927,819.778,230,200,92.023,16.644
159.354,141.927,819.778,230,200,92.023,16.695
159.354,141.927,819.778,230,200,92.023,16.739
159.354,141.927,819.778,230,200,92.023,16.772
159.354,141.927,819.778,230,200,92.023,16.817
159.354,141.927,819.778,230,200,92.023,16.86
159.354,141.927,819.778,230,200,92.023,16.904
159.354,141.927,819.778,230,200,92.023,16.951
159.354,141.927,819.778,230,200,92.023,16.986
159.354,141.927,819.778,230,200,92.023,17.048
159.354,141.927,819.778,230,200,92.023,17.1
159.354,141.927,819.778,230,200,92.023,17.145
159.354,141.927,819.778,230,200,92.023,17.19
159.354,141.927,819.778,230,200,92.023,17.245
159.354,141.927,819.778,230,200,92.023,17.286
159.354,141.927,819.778,230,200,92.023,17.323
159.354,141.927,819.778,230,200,92.023,17.364
159.354,141.927,819.778,230,200,92.023,17.41
159.354,141.927,819.778,230,200,92.023,17.442
159.354,141.927,819.778,230,200,92.023,17.496
159.354,141.927,819.778,230,200,92.023,17.545
159.354,141.927,819.778,230,200,92.023,17.581
159.354,141.927,819.778,230,200,92.023,17.624
159.354,141.927,819.778,230,200,92.023,17.655
159.354,141.927,819.778,230,200,92.023,17.7
159.354,141.927,819.778,230,200,92.023,17.768
159.354,141.927,819.778,230,200,92.023,17.815
159.354,141.927,819.778,230,200,92.023,17.868
159.354,141.927,819.778,230,200,92.023,17.92
159.354,141.927,819.778,230,200,92.023,17.965
159.354,141.927,819.778,230,200,92.023,18.005
159.354,141.927,819.778,205,100,92.023,18.049
159.354,141.927,819.778,205,100,92.023,18.097
159.354,141.927,819.778,205,100,92.023,18.133
159.354,141.927,819.778,205,100,92.023,18.182
159.354,141.927,819.778,205,100,92.023,18.229
159.354,141.927,819.778,205,100,92.023,18.274
159.354,141.927,819.778,205,100,92.023,18.309
159.354,141.927,819.778,205,100,92.023,18.353
159.354,141.927,819.778,205,100,92.023,18.387
159.354,141.927,819.778,205,100,92.023,18.433
159.354,141.927,819.778,205,100,92.023,18.477
159.354,141.927,819.778,205,100,92.023,18.507
159.354,141.927,819.778,205,100,92.023,18.543
159.354,141.927,819.778,205,100,92.023,18.568
159.354,141.927,819.778,205,100,92.023,18.626
159.354,141.927,819.778,205,100,92.023,18.652
159.354,141.927,819.778,205,100,92.023,18.693
159.354,141.927,819.778,205,100,92.023,18.728
159.354,141.927,819.778,205,100,92.023,18.786
