real_eye_x,real_eye_y,real_eye_z,real_marker_x,real_marker_y,real_marker_z,timestamp
156.354,138.927,819.778,255,150,92.023,1.953
156.354,138.927,819.778,255,150,92.023,1.996
156.354,138.927,819.778,255,150,92.023,2.037
156.354,138.927,819.778,255,150,92.023,2.081
156.354,138.927,819.778,255,150,92.023,2.12
156.354,138.927,819.778,255,150,92.023,2.165
156.354,138.927,819.778,255,150,92.023,2.219
156.354,138.927,819.778,255,150,92.023,2.261
156.354,138.927,819.778,255,150,92.023,2.305
156.354,138.927,819.778,255,150,92.023,2.349
156.354,138.927,819.778,255,150,92.023,2.404
156.354,138.927,819.778,255,150,92.023,2.435
156.354,138.927,819.778,255,150,92.023,2.48
156.354,138.927,819.778,255,150,92.023,2.523
156.354,138.927,819.778,255,150,92.023,2.555
156.354,138.927,819.778,255,150,92.023,2.602
156.354,138.927,819.778,255,150,92.023,2.634
156.354,138.927,819.778,255,150,92.023,2.678
156.354,138.927,819.778,255,150,92.023,2.711
156.354,138.927,819.778,255,150,92.023,2.753
156.354,138.927,819.778,255,150,92.023,2.8
156.354,138.927,819.778,255,150,92.023,2.846
156.354,138.927,819.778,255,150,92.023,2.912
156.354,138.927,819.778,255,150,92.023,2.957
156.354,138.927,819.778,255,150,92.023,3.002
156.354,138.927,819.778,180,100,92.023,3.041
156.354,138.927,819.778,180,100,92.023,3.103
156.354,138.927,819.778,180,100,92.023,3.15
156.354,138.927,819.778,180,100,92.023,3.196
156.354,138.927,819.778,180,100,92.023,3.239
156.354,138.927,819.778,180,100,92.023,3.283
156.354,138.927,819.778,180,100,92.023,3.328
156.354,138.927,819.778,180,100,92.023,3.364
156.354,138.927,819.778,180,100,92.023,3.406
156.354,138.927,819.778,180,100,92.023,3.44
156.354,138.927,819.778,180,100,92.023,3.485
156.354,138.927,819.778,180,100,92.023,3.522
156.354,138.927,819.778,180,100,92.023,3.55
156.354,138.927,819.778,180,100,92.023,3.587
156.354,138.927,819.778,180,100,92.023,3.622
156.354,138.927,819.778,180,100,92.023,3.683
156.354,138.927,819.778,180,100,92.023,3.727
156.354,138.927,819.778,180,100,92.023,3.764
156.354,138.927,819.778,180,100,92.023,3.813
156.354,138.927,819.778,180,100,92.023,3.847
156.354,138.927,819.778,180,100,92.023,3.892
156.354,138.927,819.778,180,100,92.023,3.938
156.354,138.927,819.778,180,100,92.023,3.972
156.354,138.927,819.778,180,100,92.023,4.028
156.354,138.927,819.778,180,100,92.023,4.074
156.354,138.927,819.778,180,100,92.023,4.11
156.354,138.927,819.778,180,100,92.023,4.159
156.354,138.927,819.778,180,100,92.023,4.2
156.354,138.927,819.778,180,100,92.023,4.236
156.354,138.927,819.778,180,100,92.023,4.28
156.354,138.927,819.778,180,100,92.023,4.315
156.354,138.927,819.778,180,100,92.023,4.357
156.354,138.927,819.778,180,100,92.023,4.4
156.354,138.927,819.778,180,100,92.023,4.436
156.354,138.927,819.778,180,100,92.023,4.479
156.354,138.927,819.778,180,100,92.023,4.512
156.354,138.927,819.778,180,100,92.023,4.557
156.354,138.927,819.778,180,100,92.023,4.602
156.354,138.927,819.778,180,100,92.023,4.646
156.354,138.927,819.778,180,100,92.023,4.691
156.354,138.927,819.778,180,100,92.023,4.739
156.354,138.927,819.778,180,100,92.023,4.779
156.354,138.927,819.778,180,100,92.023,4.822
156.354,138.927,819.778,180,100,92.023,4.878
156.354,138.927,819.778,180,100,92.023,4.913
156.354,138.927,819.778,180,100,92.023,4.954
156.354,138.927,819.778,180,100,92.023,4.999
156.354,138.927,819.778,180,100,92.023,5.035
156.354,138.927,819.778,180,100,92.023,5.076
156.354,138.927,819.778,180,100,92.023,5.12
156.354,138.927,819.778,180,100,92.023,5.158
156.354,138.927,819.778,180,100,92.023,5.204
156.354,138.927,819.778,180,100,92.023,5.24
156.354,138.927,819.778,180,100,92.023,5.286
156.354,138.927,819.778,180,100,92.023,5.327
156.354,138.927,819.778,180,100,92.023,5.369
156.354,138.927,819.778,180,100,92.023,5.422
156.354,138.927,819.778,180,100,92.023,5.48
156.354,138.927,819.778,180,100,92.023,5.514
156.354,138.927,819.778,180,100,92.023,5.557
156.354,138.927,819.778,180,100,92.023,5.6
156.354,138.927,819.778,180,100,92.023,5.634
156.354,138.927,819.778,180,100,92.023,5.68
156.354,138.927,819.778,180,100,92.023,5.713
156.354,138.927,819.778,180,100,92.023,5.763
156.354,138.927,819.778,180,100,92.023,5.808
156.354,138.927,819.778,180,100,92.023,5.852
156.354,138.927,819.778,180,100,92.023,5.894
156.354,138.927,819.778,180,100,92.023,5.937
156.354,138.927,819.778,180,100,92.023,5.974
156.354,138.927,819.778,180,100,92.023,6.016
156.354,138.927,819.778,255,100,92.023,6.069
156.354,138.927,819.778,255,100,92.023,6.116
156.354,138.927,819.778,255,100,92.023,6.165
156.354,138.927,819.778,255,100,92.023,6.213
156.354,138.927,819.778,255,100,92.023,6.256
156.354,138.927,819.778,255,100,92.023,6.292
156.354,138.927,819.778,255,100,92.023,6.335
156.354,138.927,819.778,255,100,92.023,6.372
156.354,138.927,819.778,255,100,92.023,6.427
156.354,138.927,819.778,255,100,92.023,6.491
156.354,138.927,819.778,255,100,92.023,6.527
156.354,138.927,819.778,255,100,92.023,6.552
156.354,138.927,819.778,255,100,92.023,6.588
156.354,138.927,819.778,255,100,92.023,6.612
156.354,138.927,819.778,255,100,92.023,6.64
156.354,138.927,819.778,255,100,92.023,6.694
156.354,138.927,819.778,255,100,92.023,6.738
156.354,138.927,819.778,255,100,92.023,6.773
156.354,138.927,819.778,255,100,92.023,6.819
156.354,138.927,819.778,255,100,92.023,6.864
156.354,138.927,819.778,255,100,92.023,6.897
156.354,138.927,819.778,255,100,92.023,6.941
156.354,138.927,819.778,255,100,92.023,6.984
156.354,138.927,819.778,255,100,92.023,7.022
156.354,138.927,819.778,255,100,92.023,7.076
156.354,138.927,819.778,255,100,92.023,7.111
156.354,138.927,819.778,255,100,92.023,7.167
156.354,138.927,819.778,255,100,92.023,7.227
156.354,138.927,819.778,255,100,92.023,7.286
156.354,138.927,819.778,255,100,92.023,7.343
156.354,138.927,819.778,255,100,92.023,7.378
156.354,138.927,819.778,255,100,92.023,7.433
156.354,138.927,819.778,255,100,92.023,7.481
156.354,138.927,819.778,255,100,92.023,7.514
156.354,138.927,819.778,255,100,92.023,7.555
156.354,138.927,819.778,255,100,92.023,7.598
156.354,138.927,819.778,255,100,92.023,7.634
156.354,138.927,819.778,255,100,92.023,7.678
156.354,138.927,819.778,255,100,92.023,7.712
156.354,138.927,819.778,255,100,92.023,7.763
156.354,138.927,819.778,255,100,92.023,7.805
156.354,138.927,819.778,255,100,92.023,7.838
156.354,138.927,819.778,255,100,92.023,7.881
156.354,138.927,819.778,255,100,92.023,7.928
156.354,138.927,819.778,255,100,92.023,7.97
156.354,138.927,819.778,255,100,92.023,8.022
156.354,138.927,819.778,255,100,92.023,8.065
156.354,138.927,819.778,255,100,92.023,8.108
156.354,138.927,819.778,255,100,92.023,8.151
156.354,138.927,819.778,255,100,92.023,8.198
156.354,138.927,819.778,255,100,92.023,8.23
156.354,138.927,819.778,255,100,92.023,8.273
156.354,138.927,819.778,255,100,92.023,8.308
156.354,138.927,819.778,255,100,92.023,8.353
156.354,138.927,819.778,255,100,92.023,8.398
156.354,138.927,819.778,255,100,92.023,8.437
156.354,138.927,819.778,255,100,92.023,8.481
156.354,138.927,819.778,255,100,92.023,8.52
156.354,138.927,819.778,255,100,92.023,8.558
156.354,138.927,819.778,255,100,92.023,8.601
156.354,138.927,819.778,255,100,92.023,8.633
156.354,138.927,819.778,255,100,92.023,8.675
156.354,138.927,819.778,255,100,92.023,8.708
156.354,138.927,819.778,255,100,92.023,8.757
156.354,138.927,819.778,255,100,92.023,8.801
156.354,138.927,819.778,255,100,92.023,8.835
156.354,138.927,819.778,255,100,92.023,8.886
156.354,138.927,819.778,255,100,92.023,8.936
156.354,138.927,819.778,255,100,92.023,8.969
156.354,138.927,819.778,255,100,92.023,9.015
156.354,138.927,819.778,230,150,92.023,9.06
156.354,138.927,819.778,230,150,92.023,9.101
156.354,138.927,819.778,230,150,92.023,9.157
156.354,138.927,819.778,230,150,92.023,9.213
156.354,138.927,819.778,230,150,92.023,9.249
156.354,138.927,819.778,230,150,92.023,9.292
156.354,138.927,819.778,230,150,92.023,9.336
156.354,138.927,819.778,230,150,92.023,9.369
156.354,138.927,819.778,230,150,92.023,9.413
156.354,138.927,819.778,230,150,92.023,9.457
156.354,138.927,819.778,230,150,92.023,9.494
156.354,138.927,819.778,230,150,92.023,9.531
156.354,138.927,819.778,230,150,92.023,9.555
156.354,138.927,819.778,230,150,92.023,9.586
156.354,138.927,819.778,230,150,92.023,9.617
156.354,138.927,819.778,230,150,92.023,9.666
156.354,138.927,819.778,230,150,92.023,9.709
156.354,138.927,819.778,230,150,92.023,9.766
156.354,138.927,819.778,230,150,92.023,9.81
156.354,138.927,819.778,230,150,92.023,9.857
156.354,138.927,819.778,230,150,92.023,9.89
156.354,138.927,819.778,230,150,92.023,9.947
156.354,138.927,819.778,230,150,92.023,9.981
156.354,138.927,819.778,230,150,92.023,10.023
156.354,138.927,819.778,230,150,92.023,10.078
156.354,138.927,819.778,230,150,92.023,10.11
156.354,138.927,819.778,230,150,92.023,10.153
156.354,138.927,819.778,230,150,92.023,10.196
156.354,138.927,819.778,230,150,92.023,10.226
156.354,138.927,819.778,230,150,92.023,10.281
156.354,138.927,819.778,230,150,92.023,10.319
156.354,138.927,819.778,230,150,92.023,10.36
156.354,138.927,819.778,230,150,92.023,10.417
156.354,138.927,819.778,230,150,92.023,10.459
156.354,138.927,819.778,230,150,92.023,10.503
156.354,138.927,819.778,230,150,92.023,10.554
156.354,138.927,819.778,230,150,92.023,10.599
156.354,138.927,819.778,230,150,92.023,10.633
156.354,138.927,819.778,230,150,92.023,10.679
156.354,138.927,819.778,230,150,92.023,10.719
156.354,138.927,819.778,230,150,92.023,10.765
156.354,138.927,819.778,230,150,92.023,10.809
156.354,138.927,819.778,230,150,92.023,10.845
156.354,138.927,819.778,230,150,92.023,10.889
156.354,138.927,819.778,230,150,92.023,10.931
156.354,138.927,819.778,230,150,92.023,10.965
156.354,138.927,819.778,230,150,92.023,11.008
156.354,138.927,819.778,230,150,92.023,11.041
156.354,138.927,819.778,230,150,92.023,11.086
156.354,138.927,819.778,230,150,92.023,11.127
156.354,138.927,819.778,230,150,92.023,11.159
156.354,138.927,819.778,230,150,92.023,11.213
156.354,138.927,819.778,230,150,92.023,11.258
156.354,138.927,819.778,230,150,92.023,11.304
156.354,138.927,819.778,230,150,92.023,11.346
156.354,138.927,819.778,230,150,92.023,11.383
156.354,138.927,819.778,230,150,92.023,11.434
156.354,138.927,819.778,230,150,92.023,11.476
156.354,138.927,819.778,230,150,92.023,11.514
156.354,138.927,819.778,230,150,92.023,11.56
156.354,138.927,819.778,230,150,92.023,11.616
156.354,138.927,819.778,230,150,92.023,11.67
156.354,138.927,819.778,230,150,92.023,11.704
156.354,138.927,819.778,230,150,92.023,11.751
156.354,138.927,819.778,230,150,92.023,11.8
156.354,138.927,819.778,230,150,92.023,11.851
156.354,138.927,819.778,230,150,92.023,11.891
156.354,138.927,819.778,230,150,92.023,11.944
156.354,138.927,819.778,230,150,92.023,11.981
156.354,138.927,819.778,230,150,92.023,12.023
156.354,138.927,819.778,280,150,92.023,12.077
156.354,138.927,819.778,280,150,92.023,12.111
156.354,138.927,819.778,280,150,92.023,12.157
156.354,138.927,819.778,280,150,92.023,12.202
156.354,138.927,819.778,280,150,92.023,12.234
156.354,138.927,819.778,280,150,92.023,12.286
156.354,138.927,819.778,280,150,92.023,12.337
156.354,138.927,819.778,280,150,92.023,12.374
156.354,138.927,819.778,280,150,92.023,12.417
156.354,138.927,819.778,280,150,92.023,12.462
156.354,138.927,819.778,280,150,92.023,12.505
156.354,138.927,819.778,280,150,92.023,12.548
156.354,138.927,819.778,280,150,92.023,12.587
156.354,138.927,819.778,280,150,92.023,12.615
156.354,138.927,819.778,280,150,92.023,12.645
156.354,138.927,819.778,280,150,92.023,12.681
156.354,138.927,819.778,280,150,92.023,12.728
156.354,138.927,819.778,280,150,92.023,12.765
156.354,138.927,819.778,280,150,92.023,12.817
156.354,138.927,819.778,280,150,92.023,12.878
156.354,138.927,819.778,280,150,92.023,12.913
156.354,138.927,819.778,280,150,92.023,12.96
156.354,138.927,819.778,280,150,92.023,13.013
156.354,138.927,819.778,280,150,92.023,13.048
156.354,138.927,819.778,280,150,92.023,13.104
156.354,138.927,819.778,280,150,92.023,13.162
156.354,138.927,819.778,280,150,92.023,13.215
156.354,138.927,819.778,280,150,92.023,13.266
156.354,138.927,819.778,280,150,92.023,13.314
156.354,138.927,819.778,280,150,92.023,13.363
156.354,138.927,819.778,280,150,92.023,13.422
156.354,138.927,819.778,280,150,92.023,13.468
156.354,138.927,819.778,280,150,92.023,13.503
156.354,138.927,819.778,280,150,92.023,13.547
156.354,138.927,819.778,280,150,92.023,13.592
156.354,138.927,819.778,280,150,92.023,13.628
156.354,138.927,819.778,280,150,92.023,13.671
156.354,138.927,819.778,280,150,92.023,13.706
156.354,138.927,819.778,280,150,92.023,13.75
156.354,138.927,819.778,280,150,92.023,13.795
156.354,138.927,819.778,280,150,92.023,13.825
156.354,138.927,819.778,280,150,92.023,13.87
156.354,138.927,819.778,280,150,92.023,13.904
156.354,138.927,819.778,280,150,92.023,13.957
156.354,138.927,819.778,280,150,92.023,14.011
156.354,138.927,819.778,280,150,92.023,14.047
156.354,138.927,819.778,280,150,92.023,14.103
156.354,138.927,819.778,280,150,92.023,14.149
156.354,138.927,819.778,280,150,92.023,14.188
156.354,138.927,819.778,280,150,92.023,14.224
156.354,138.927,819.778,280,150,92.023,14.269
156.354,138.927,819.778,280,150,92.023,14.304
156.354,138.927,819.778,280,150,92.023,14.35
156.354,138.927,819.778,280,150,92.023,14.393
156.354,138.927,819.778,280,150,92.023,14.435
156.354,138.927,819.778,280,150,92.023,14.492
156.354,138.927,819.778,280,150,92.023,14.536
156.354,138.927,819.778,280,150,92.023,14.571
156.354,138.927,819.778,280,150,92.023,14.623
156.354,138.927,819.778,280,150,92.023,14.671
156.354,138.927,819.778,280,150,92.023,14.705
156.354,138.927,819.778,280,150,92.023,14.765
156.354,138.927,819.778,280,150,92.023,14.816
156.354,138.927,819.778,280,150,92.023,14.859
156.354,138.927,819.778,280,150,92.023,14.896
156.354,138.927,819.778,280,150,92.023,14.939
156.354,138.927,819.778,280,150,92.023,14.98
156.354,138.927,819.778,280,150,92.023,15.028
156.354,138.927,819.778,180,200,92.023,15.072
156.354,138.927,819.778,180,200,92.023,15.12
156.354,138.927,819.778,180,200,92.023,15.157
156.354,138.927,819.778,180,200,92.023,15.199
156.354,138.927,819.778,180,200,92.023,15.233
156.354,138.927,819.778,180,200,92.023,15.279
156.354,138.927,819.778,180,200,92.023,15.313
156.354,138.927,819.778,180,200,92.023,15.356
156.354,138.927,819.778,180,200,92.023,15.414
156.354,138.927,819.778,180,200,92.023,15.458
156.354,138.927,819.778,180,200,92.023,15.495
156.354,138.927,819.778,180,200,92.023,15.543
156.354,138.927,819.778,180,200,92.023,15.58
156.354,138.927,819.778,180,200,92.023,15.622
156.354,138.927,819.778,180,200,92.023,15.658
156.354,138.927,819.778,180,200,92.023,15.691
156.354,138.927,819.778,180,200,92.023,15.724
156.354,138.927,819.778,180,200,92.023,15.763
156.354,138.927,819.778,180,200,92.023,15.811
156.354,138.927,819.778,180,200,92.023,15.849
156.354,138.927,819.778,180,200,92.023,15.893
156.354,138.927,819.778,180,200,92.023,15.94
156.354,138.927,819.778,180,200,92.023,15.987
156.354,138.927,819.778,180,200,92.023,16.027
156.354,138.927,819.778,180,200,92.023,16.074
156.354,138.927,819.778,180,200,92.023,16.12
156.354,138.927,819.778,180,200,92.023,16.157
156.354,138.927,819.778,180,200,92.023,16.204
156.354,138.927,819.778,180,200,92.023,16.242
156.354,138.927,819.778,180,200,92.023,16.295
156.354,138.927,819.778,180,200,92.023,16.337
156.354,138.927,819.778,180,200,92.023,16.369
156.354,138.927,819.778,180,200,92.023,16.412
156.354,138.927,819.778,180,200,92.023,16.462
156.354,138.927,819.778,180,200,92.023,16.523
156.354,138.927,819.778,180,200,92.023,16.562
156.354,138.927,819.778,180,200,92.023,16.64
156.354,138.927,819.778,180,200,92.023,16.686
156.354,138.927,819.778,180,200,92.023,16.73
156.354,138.927,819.778,180,200,92.023,16.762
156.354,138.927,819.778,180,200,92.023,16.826
156.354,138.927,819.778,180,200,92.023,16.872
156.354,138.927,819.778,180,200,92.023,16.914
156.354,138.927,819.778,180,200,92.023,16.957
156.354,138.927,819.778,180,200,92.023,17.008
156.354,138.927,819.778,180,200,92.023,17.043
156.354,138.927,819.778,180,200,92.023,17.085
156.354,138.927,819.778,180,200,92.023,17.134
156.354,138.927,819.778,180,200,92.023,17.166
156.354,138.927,819.778,180,200,92.023,17.213
156.354,138.927,819.778,180,200,92.023,17.261
156.354,138.927,819.778,180,200,92.023,17.294
156.354,138.927,819.778,180,200,92.023,17.346
156.354,138.927,819.778,180,200,92.023,17.381
156.354,138.927,819.778,180,200,92.023,17.421
156.354,138.927,819.778,180,200,92.023,17.465
156.354,138.927,819.778,180,200,92.023,17.506
156.354,138.927,819.778,180,200,92.023,17.549
156.354,138.927,819.778,180,200,92.023,17.589
156.354,138.927,819.778,180,200,92.023,17.638
156.354,138.927,819.778,180,200,92.023,17.683
156.354,138.927,819.778,180,200,92.023,17.727
156.354,138.927,819.778,180,200,92.023,17.762
156.354,138.927,819.778,180,200,92.023,17.806
156.354,138.927,819.778,180,200,92.023,17.853
156.354,138.927,819.778,180,200,92.023,17.893
156.354,138.927,819.778,180,200,92.023,17.938
156.354,138.927,819.778,180,200,92.023,17.984
156.354,138.927,819.778,180,200,92.023,18.026
156.354,138.927,819.778,280,100,92.023,18.069
156.354,138.927,819.778,280,100,92.023,18.106
156.354,138.927,819.778,280,100,92.023,18.152
156.354,138.927,819.778,280,100,92.023,18.196
156.354,138.927,819.778,280,100,92.023,18.229
156.354,138.927,819.778,280,100,92.023,18.276
156.354,138.927,819.778,280,100,92.023,18.307
156.354,138.927,819.778,280,100,92.023,18.347
156.354,138.927,819.778,280,100,92.023,18.394
156.354,138.927,819.778,280,100,92.023,18.438
156.354,138.927,819.778,280,100,92.023,18.482
156.354,138.927,819.778,280,100,92.023,18.528
156.354,138.927,819.778,280,100,92.023,18.562
156.354,138.927,819.778,280,100,92.023,18.609
156.354,138.927,819.778,280,100,92.023,18.63
156.354,138.927,819.778,280,100,92.023,18.666
156.354,138.927,819.778,280,100,92.023,18.691
156.354,138.927,819.778,280,100,92.023,18.729
156.354,138.927,819.778,280,100,92.023,18.753
156.354,138.927,819.778,280,100,92.023,18.783
156.354,138.927,819.778,280,100,92.023,18.817
156.354,138.927,819.778,280,100,92.023,18.864
156.354,138.927,819.778,280,100,92.023,18.899
156.354,138.927,819.778,280,100,92.023,18.954
156.354,138.927,819.778,280,100,92.023,19.002
156.354,138.927,819.778,280,100,92.023,19.037
156.354,138.927,819.778,280,100,92.023,19.087
156.354,138.927,819.778,280,100,92.023,19.131
156.354,138.927,819.778,280,100,92.023,19.166
156.354,138.927,819.778,280,100,92.023,19.221
156.354,138.927,819.778,280,100,92.023,19.263
156.354,138.927,819.778,280,100,92.023,19.299
156.354,138.927,819.778,280,100,92.023,19.347
156.354,138.927,819.778,280,100,92.023,19.387
156.354,138.927,819.778,280,100,92.023,19.434
156.354,138.927,819.778,280,100,92.023,19.483
156.354,138.927,819.778,280,100,92.023,19.537
156.354,138.927,819.778,280,100,92.023,19.572
156.354,138.927,819.778,280,100,92.023,19.627
156.354,138.927,819.778,280,100,92.023,19.675
156.354,138.927,819.778,280,100,92.023,19.724
156.354,138.927,819.778,280,100,92.023,19.768
156.354,138.927,819.778,280,100,92.023,19.81
156.354,138.927,819.778,280,100,92.023,19.844
156.354,138.927,819.778,280,100,92.023,19.896
156.354,138.927,819.778,280,100,92.023,19.942
156.354,138.927,819.778,280,100,92.023,19.975
156.354,138.927,819.778,280,100,92.023,20.027
156.354,138.927,819.778,280,100,92.023,20.069
156.354,138.927,819.778,280,100,92.023,20.102
156.354,138.927,819.778,280,100,92.023,20.157
156.354,138.927,819.778,280,100,92.023,20.202
156.354,138.927,819.778,280,100,92.023,20.244
156.354,138.927,819.778,280,100,92.023,20.287
156.354,138.927,819.778,280,100,92.023,20.329
156.354,138.927,819.778,280,100,92.023,20.377
156.354,138.927,819.778,280,100,92.023,20.43
156.354,138.927,819.778,280,100,92.023,20.476
156.354,138.927,819.778,280,100,92.023,20.52
156.354,138.927,819.778,280,100,92.023,20.557
156.354,138.927,819.778,280,100,92.023,20.6
156.354,138.927,819.778,280,100,92.023,20.634
156.354,138.927,819.778,280,100,92.023,20.682
156.354,138.927,819.778,280,100,92.023,20.73
156.354,138.927,819.778,280,100,92.023,20.764
156.354,138.927,819.778,280,100,92.023,20.81
156.354,138.927,819.778,280,100,92.023,20.843
156.354,138.927,819.778,280,100,92.023,20.885
156.354,138.927,819.778,280,100,92.023,20.927
156.354,138.927,819.778,280,100,92.023,20.963
156.354,138.927,819.778,280,100,92.023,21.004
156.354,138.927,819.778,180,150,92.023,21.035
156.354,138.927,819.778,180,150,92.023,21.081
156.354,138.927,819.778,180,150,92.023,21.121
156.354,138.927,819.778,180,150,92.023,21.162
156.354,138.927,819.778,180,150,92.023,21.207
156.354,138.927,819.778,180,150,92.023,21.239
156.354,138.927,819.778,180,150,92.023,21.283
156.354,138.927,819.778,180,150,92.023,21.334
156.354,138.927,819.778,180,150,92.023,21.381
156.354,138.927,819.778,180,150,92.023,21.427
156.354,138.927,819.778,180,150,92.023,21.477
156.354,138.927,819.778,180,150,92.023,21.511
156.354,138.927,819.778,180,150,92.023,21.558
156.354,138.927,819.778,180,150,92.023,21.611
156.354,138.927,819.778,180,150,92.023,21.657
156.354,138.927,819.778,180,150,92.023,21.681
156.354,138.927,819.778,180,150,92.023,21.708
156.354,138.927,819.778,180,150,92.023,21.745
156.354,138.927,819.778,180,150,92.023,21.784
156.354,138.927,819.778,180,150,92.023,21.825
156.354,138.927,819.778,180,150,92.023,21.869
156.354,138.927,819.778,180,150,92.023,21.903
156.354,138.927,819.778,180,150,92.023,21.945
156.354,138.927,819.778,180,150,92.023,21.998
156.354,138.927,819.778,180,150,92.023,22.044
156.354,138.927,819.778,180,150,92.023,22.092
156.354,138.927,819.778,180,150,92.023,22.136
156.354,138.927,819.778,180,150,92.023,22.172
156.354,138.927,819.778,180,150,92.023,22.214
156.354,138.927,819.778,180,150,92.023,22.264
156.354,138.927,819.778,180,150,92.023,22.298
156.354,138.927,819.778,180,150,92.023,22.354
156.354,138.927,819.778,180,150,92.023,22.403
156.354,138.927,819.778,180,150,92.023,22.439
156.354,138.927,819.778,180,150,92.023,22.483
156.354,138.927,819.778,180,150,92.023,22.528
156.354,138.927,819.778,180,150,92.023,22.575
156.354,138.927,819.778,180,150,92.023,22.62
156.354,138.927,819.778,180,150,92.023,22.668
156.354,138.927,819.778,180,150,92.023,22.708
156.354,138.927,819.778,180,150,92.023,22.754
156.354,138.927,819.778,180,150,92.023,22.796
156.354,138.927,819.778,180,150,92.023,22.841
156.354,138.927,819.778,180,150,92.023,22.883
156.354,138.927,819.778,180,150,92.023,22.93
156.354,138.927,819.778,180,150,92.023,22.964
156.354,138.927,819.778,180,150,92.023,23.006
156.354,138.927,819.778,180,150,92.023,23.051
156.354,138.927,819.778,180,150,92.023,23.092
156.354,138.927,819.778,180,150,92.023,23.146
156.354,138.927,819.778,180,150,92.023,23.181
156.354,138.927,819.778,180,150,92.023,23.224
156.354,138.927,819.778,180,150,92.023,23.275
156.354,138.927,819.778,180,150,92.023,23.309
156.354,138.927,819.778,180,150,92.023,23.351
156.354,138.927,819.778,180,150,92.023,23.407
156.354,138.927,819.778,180,150,92.023,23.452
156.354,138.927,819.778,180,150,92.023,23.5
156.354,138.927,819.778,180,150,92.023,23.554
156.354,138.927,819.778,180,150,92.023,23.599
156.354,138.927,819.778,180,150,92.023,23.632
156.354,138.927,819.778,180,150,92.023,23.68
156.354,138.927,819.778,180,150,92.023,23.715
156.354,138.927,819.778,180,150,92.023,23.757
156.354,138.927,819.778,180,150,92.023,23.801
156.354,138.927,819.778,180,150,92.023,23.836
156.354,138.927,819.778,180,150,92.023,23.883
156.354,138.927,819.778,180,150,92.023,23.927
156.354,138.927,819.778,180,150,92.023,23.961
156.354,138.927,819.778,180,150,92.023,24.009
156.354,138.927,819.778,230,200,92.023,24.041
156.354,138.927,819.778,230,200,92.023,24.096
156.354,138.927,819.778,230,200,92.023,24.139
156.354,138.927,819.778,230,200,92.023,24.178
156.354,138.927,819.778,230,200,92.023,24.223
156.354,138.927,819.778,230,200,92.023,24.272
156.354,138.927,819.778,230,200,92.023,24.317
156.354,138.927,819.778,230,200,92.023,24.36
156.354,138.927,819.778,230,200,92.023,24.405
156.354,138.927,819.778,230,200,92.023,24.437
156.354,138.927,819.778,230,200,92.023,24.483
156.354,138.927,819.778,230,200,92.023,24.527
156.354,138.927,819.778,230,200,92.023,24.56
156.354,138.927,819.778,230,200,92.023,24.614
156.354,138.927,819.778,230,200,92.023,24.651
156.354,138.927,819.778,230,200,92.023,24.681
156.354,138.927,819.778,230,200,92.023,24.709
156.354,138.927,819.778,230,200,92.023,24.741
156.354,138.927,819.778,230,200,92.023,24.765
