real_eye_x,real_eye_y,real_eye_z,real_marker_x,real_marker_y,real_marker_z,timestamp
156.354,144.927,819.778,205,100,92.023,1.859
156.354,144.927,819.778,205,100,92.023,1.907
156.354,144.927,819.778,205,100,92.023,1.942
156.354,144.927,819.778,205,100,92.023,1.985
156.354,144.927,819.778,205,100,92.023,2.039
156.354,144.927,819.778,205,100,92.023,2.076
156.354,144.927,819.778,205,100,92.023,2.121
156.354,144.927,819.778,205,100,92.023,2.149
156.354,144.927,819.778,205,100,92.023,2.192
156.354,144.927,819.778,205,100,92.023,2.236
156.354,144.927,819.778,205,100,92.023,2.27
156.354,144.927,819.778,205,100,92.023,2.315
156.354,144.927,819.778,205,100,92.023,2.347
156.354,144.927,819.778,205,100,92.023,2.396
156.354,144.927,819.778,205,100,92.023,2.43
156.354,144.927,819.778,205,100,92.023,2.471
156.354,144.927,819.778,205,100,92.023,2.526
156.354,144.927,819.778,205,100,92.023,2.576
156.354,144.927,819.778,205,100,92.023,2.61
156.354,144.927,819.778,205,100,92.023,2.654
156.354,144.927,819.778,205,100,92.023,2.69
156.354,144.927,819.778,205,100,92.023,2.732
156.354,144.927,819.778,205,100,92.023,2.794
156.354,144.927,819.778,205,100,92.023,2.828
156.354,144.927,819.778,205,100,92.023,2.881
156.354,144.927,819.778,205,100,92.023,2.927
156.354,144.927,819.778,205,100,92.023,2.963
156.354,144.927,819.778,205,100,92.023,3.006
156.354,144.927,819.778,180,100,92.023,3.059
156.354,144.927,819.778,180,100,92.023,3.095
156.354,144.927,819.778,180,100,92.023,3.152
156.354,144.927,819.778,180,100,92.023,3.204
156.354,144.927,819.778,180,100,92.023,3.26
156.354,144.927,819.778,180,100,92.023,3.295
156.354,144.927,819.778,180,100,92.023,3.342
156.354,144.927,819.778,180,100,92.023,3.387
156.354,144.927,819.778,180,100,92.023,3.422
156.354,144.927,819.778,180,100,92.023,3.474
156.354,144.927,819.778,180,100,92.023,3.507
156.354,144.927,819.778,180,100,92.023,3.533
156.354,144.927,819.778,180,100,92.023,3.569
156.354,144.927,819.778,180,100,92.023,3.598
156.354,144.927,819.778,180,100,92.023,3.64
156.354,144.927,819.778,180,100,92.023,3.676
156.354,144.927,819.778,180,100,92.023,3.728
156.354,144.927,819.778,180,100,92.023,3.761
156.354,144.927,819.778,180,100,92.023,3.814
156.354,144.927,819.778,180,100,92.023,3.858
156.354,144.927,819.778,180,100,92.023,3.896
156.354,144.927,819.778,180,100,92.023,3.938
156.354,144.927,819.778,180,100,92.023,3.991
156.354,144.927,819.778,180,100,92.023,4.033
156.354,144.927,819.778,180,100,92.023,4.079
156.354,144.927,819.778,180,100,92.023,4.138
156.354,144.927,819.778,180,100,92.023,4.181
156.354,144.927,819.778,180,100,92.023,4.225
156.354,144.927,819.778,180,100,92.023,4.272
156.354,144.927,819.778,180,100,92.023,4.316
156.354,144.927,819.778,180,100,92.023,4.349
156.354,144.927,819.778,180,100,92.023,4.392
156.354,144.927,819.778,180,100,92.023,4.425
156.354,144.927,819.778,180,100,92.023,4.468
156.354,144.927,819.778,180,100,92.023,4.521
156.354,144.927,819.778,180,100,92.023,4.557
156.354,144.927,819.778,180,100,92.023,4.612
156.354,144.927,819.778,180,100,92.023,4.666
156.354,144.927,819.778,180,100,92.023,4.709
156.354,144.927,819.778,180,100,92.023,4.743
156.354,144.927,819.778,180,100,92.023,4.786
156.354,144.927,819.778,180,100,92.023,4.829
156.354,144.927,819.778,180,100,92.023,4.879
156.354,144.927,819.778,180,100,92.023,4.931
156.354,144.927,819.778,180,100,92.023,4.966
156.354,144.927,819.778,180,100,92.023,5.005
156.354,144.927,819.778,180,100,92.023,5.047
156.354,144.927,819.778,180,100,92.023,5.096
156.354,144.927,819.778,180,100,92.023,5.141
156.354,144.927,819.778,180,100,92.023,5.186
156.354,144.927,819.778,180,100,92.023,5.227
156.354,144.927,819.778,180,100,92.023,5.268
156.354,144.927,819.778,180,100,92.023,5.313
156.354,144.927,819.778,180,100,92.023,5.356
156.354,144.927,819.778,180,100,92.023,5.398
156.354,144.927,819.778,180,100,92.023,5.439
156.354,144.927,819.778,180,100,92.023,5.473
156.354,144.927,819.778,180,100,92.023,5.517
156.354,144.927,819.778,180,100,92.023,5.551
156.354,144.927,819.778,180,100,92.023,5.595
156.354,144.927,819.778,180,100,92.023,5.63
156.354,144.927,819.778,180,100,92.023,5.674
156.354,144.927,819.778,180,100,92.023,5.718
156.354,144.927,819.778,180,100,92.023,5.752
156.354,144.927,819.778,180,100,92.023,5.816
156.354,144.927,819.778,180,100,92.023,5.859
156.354,144.927,819.778,180,100,92.023,5.915
156.354,144.927,819.778,180,100,92.023,5.952
156.354,144.927,819.778,180,100,92.023,5.995
156.354,144.927,819.778,180,100,92.023,6.03
156.354,144.927,819.778,280,150,92.023,6.07
156.354,144.927,819.778,280,150,92.023,6.129
156.354,144.927,819.778,280,150,92.023,6.161
156.354,144.927,819.778,280,150,92.023,6.205
156.354,144.927,819.778,280,150,92.023,6.248
156.354,144.927,819.778,280,150,92.023,6.292
156.354,144.927,819.778,280,150,92.023,6.351
156.354,144.927,819.778,280,150,92.023,6.394
156.354,144.927,819.778,280,150,92.023,6.438
156.354,144.927,819.778,280,150,92.023,6.462
156.354,144.927,819.778,280,150,92.023,6.485
156.354,144.927,819.778,280,150,92.023,6.519
156.354,144.927,819.778,280,150,92.023,6.545
156.354,144.927,819.778,280,150,92.023,6.573
156.354,144.927,819.778,280,150,92.023,6.611
156.354,144.927,819.778,280,150,92.023,6.656
156.354,144.927,819.778,280,150,92.023,6.692
156.354,144.927,819.778,280,150,92.023,6.743
156.354,144.927,819.778,280,150,92.023,6.8
156.354,144.927,819.778,280,150,92.023,6.846
156.354,144.927,819.778,280,150,92.023,6.88
156.354,144.927,819.778,280,150,92.023,6.925
156.354,144.927,819.778,280,150,92.023,6.956
156.354,144.927,819.778,280,150,92.023,7.002
156.354,144.927,819.778,280,150,92.023,7.045
156.354,144.927,819.778,280,150,92.023,7.091
156.354,144.927,819.778,280,150,92.023,7.139
156.354,144.927,819.778,280,150,92.023,7.199
156.354,144.927,819.778,280,150,92.023,7.243
156.354,144.927,819.778,280,150,92.023,7.276
156.354,144.927,819.778,280,150,92.023,7.322
156.354,144.927,819.778,280,150,92.023,7.357
156.354,144.927,819.778,280,150,92.023,7.417
156.354,144.927,819.778,280,150,92.023,7.467
156.354,144.927,819.778,280,150,92.023,7.511
156.354,144.927,819.778,280,150,92.023,7.545
156.354,144.927,819.778,280,150,92.023,7.586
156.354,144.927,819.778,280,150,92.023,7.633
156.354,144.927,819.778,280,150,92.023,7.682
156.354,144.927,819.778,280,150,92.023,7.742
156.354,144.927,819.778,280,150,92.023,7.783
156.354,144.927,819.778,280,150,92.023,7.83
156.354,144.927,819.778,280,150,92.023,7.88
156.354,144.927,819.778,280,150,92.023,7.947
156.354,144.927,819.778,280,150,92.023,7.989
156.354,144.927,819.778,280,150,92.023,8.024
156.354,144.927,819.778,280,150,92.023,8.079
156.354,144.927,819.778,280,150,92.023,8.133
156.354,144.927,819.778,280,150,92.023,8.18
156.354,144.927,819.778,280,150,92.023,8.216
156.354,144.927,819.778,280,150,92.023,8.261
156.354,144.927,819.778,280,150,92.023,8.295
156.354,144.927,819.778,280,150,92.023,8.339
156.354,144.927,819.778,280,150,92.023,8.379
156.354,144.927,819.778,280,150,92.023,8.415
156.354,144.927,819.778,280,150,92.023,8.462
156.354,144.927,819.778,280,150,92.023,8.504
156.354,144.927,819.778,280,150,92.023,8.543
156.354,144.927,819.778,280,150,92.023,8.604
156.354,144.927,819.778,280,150,92.023,8.647
156.354,144.927,819.778,280,150,92.023,8.682
156.354,144.927,819.778,280,150,92.023,8.731
156.354,144.927,819.778,280,150,92.023,8.769
156.354,144.927,819.778,280,150,92.023,8.806
156.354,144.927,819.778,280,150,92.023,8.853
156.354,144.927,819.778,280,150,92.023,8.886
156.354,144.927,819.778,280,150,92.023,8.948
156.354,144.927,819.778,280,150,92.023,9.006
156.354,144.927,819.778,230,200,92.023,9.052
156.354,144.927,819.778,230,200,92.023,9.087
156.354,144.927,819.778,230,200,92.023,9.132
156.354,144.927,819.778,230,200,92.023,9.178
156.354,144.927,819.778,230,200,92.023,9.216
156.354,144.927,819.778,230,200,92.023,9.262
156.354,144.927,819.778,230,200,92.023,9.31
156.354,144.927,819.778,230,200,92.023,9.349
156.354,144.927,819.778,230,200,92.023,9.399
156.354,144.927,819.778,230,200,92.023,9.443
156.354,144.927,819.778,230,200,92.023,9.478
156.354,144.927,819.778,230,200,92.023,9.516
156.354,144.927,819.778,230,200,92.023,9.549
156.354,144.927,819.778,230,200,92.023,9.606
156.354,144.927,819.778,230,200,92.023,9.655
156.354,144.927,819.778,230,200,92.023,9.69
156.354,144.927,819.778,230,200,92.023,9.737
156.354,144.927,819.778,230,200,92.023,9.793
156.354,144.927,819.778,230,200,92.023,9.826
156.354,144.927,819.778,230,200,92.023,9.878
156.354,144.927,819.778,230,200,92.023,9.933
156.354,144.927,819.778,230,200,92.023,9.99
156.354,144.927,819.778,230,200,92.023,10.022
156.354,144.927,819.778,230,200,92.023,10.076
156.354,144.927,819.778,230,200,92.023,10.12
156.354,144.927,819.778,230,200,92.023,10.161
156.354,144.927,819.778,230,200,92.023,10.207
156.354,144.927,819.778,230,200,92.023,10.25
156.354,144.927,819.778,230,200,92.023,10.285
156.354,144.927,819.778,230,200,92.023,10.342
156.354,144.927,819.778,230,200,92.023,10.386
156.354,144.927,819.778,230,200,92.023,10.423
156.354,144.927,819.778,230,200,92.023,10.47
156.354,144.927,819.778,230,200,92.023,10.525
156.354,144.927,819.778,230,200,92.023,10.578
156.354,144.927,819.778,230,200,92.023,10.614
156.354,144.927,819.778,230,200,92.023,10.656
156.354,144.927,819.778,230,200,92.023,10.69
156.354,144.927,819.778,230,200,92.023,10.735
156.354,144.927,819.778,230,200,92.023,10.777
156.354,144.927,819.778,230,200,92.023,10.825
156.354,144.927,819.778,230,200,92.023,10.879
156.354,144.927,819.778,230,200,92.023,10.925
156.354,144.927,819.778,230,200,92.023,10.962
156.354,144.927,819.778,230,200,92.023,11.009
156.354,144.927,819.778,230,200,92.023,11.054
156.354,144.927,819.778,230,200,92.023,11.088
156.354,144.927,819.778,230,200,92.023,11.133
156.354,144.927,819.778,230,200,92.023,11.174
156.354,144.927,819.778,230,200,92.023,11.216
156.354,144.927,819.778,230,200,92.023,11.259
156.354,144.927,819.778,230,200,92.023,11.295
156.354,144.927,819.778,230,200,92.023,11.342
156.354,144.927,819.778,230,200,92.023,11.388
156.354,144.927,819.778,230,200,92.023,11.426
156.354,144.927,819.778,230,200,92.023,11.476
156.354,144.927,819.778,230,200,92.023,11.529
156.354,144.927,819.778,230,200,92.023,11.568
156.354,144.927,819.778,230,200,92.023,11.608
156.354,144.927,819.778,230,200,92.023,11.669
156.354,144.927,819.778,230,200,92.023,11.717
156.354,144.927,819.778,230,200,92.023,11.749
156.354,144.927,819.778,230,200,92.023,11.793
156.354,144.927,819.778,230,200,92.023,11.824
156.354,144.927,819.778,230,200,92.023,11.867
156.354,144.927,819.778,230,200,92.023,11.925
156.354,144.927,819.778,230,200,92.023,11.959
156.354,144.927,819.778,230,200,92.023,12.006
156.354,144.927,819.778,180,150,92.023,12.053
156.354,144.927,819.778,180,150,92.023,12.087
156.354,144.927,819.778,180,150,92.023,12.128
156.354,144.927,819.778,180,150,92.023,12.16
156.354,144.927,819.778,180,150,92.023,12.204
156.354,144.927,819.778,180,150,92.023,12.255
156.354,144.927,819.778,180,150,92.023,12.3
156.354,144.927,819.778,180,150,92.023,12.34
156.354,144.927,819.778,180,150,92.023,12.38
156.354,144.927,819.778,180,150,92.023,12.41
156.354,144.927,819.778,180,150,92.023,12.447
156.354,144.927,819.778,180,150,92.023,12.471
156.354,144.927,819.778,180,150,92.023,12.505
156.354,144.927,819.778,180,150,92.023,12.531
156.354,144.927,819.778,180,150,92.023,12.585
156.354,144.927,819.778,180,150,92.023,12.623
156.354,144.927,819.778,180,150,92.023,12.681
156.354,144.927,819.778,180,150,92.023,12.724
156.354,144.927,819.778,180,150,92.023,12.76
156.354,144.927,819.778,180,150,92.023,12.815
156.354,144.927,819.778,180,150,92.023,12.871
156.354,144.927,819.778,180,150,92.023,12.929
156.354,144.927,819.778,180,150,92.023,12.964
156.354,144.927,819.778,180,150,92.023,13.018
156.354,144.927,819.778,180,150,92.023,13.062
156.354,144.927,819.778,180,150,92.023,13.094
156.354,144.927,819.778,180,150,92.023,13.15
156.354,144.927,819.778,180,150,92.023,13.207
156.354,144.927,819.778,180,150,92.023,13.252
156.354,144.927,819.778,180,150,92.023,13.288
156.354,144.927,819.778,180,150,92.023,13.343
156.354,144.927,819.778,180,150,92.023,13.389
156.354,144.927,819.778,180,150,92.023,13.424
156.354,144.927,819.778,180,150,92.023,13.469
156.354,144.927,819.778,180,150,92.023,13.52
156.354,144.927,819.778,180,150,92.023,13.56
156.354,144.927,819.778,180,150,92.023,13.62
156.354,144.927,819.778,180,150,92.023,13.669
156.354,144.927,819.778,180,150,92.023,13.722
156.354,144.927,819.778,180,150,92.023,13.758
156.354,144.927,819.778,180,150,92.023,13.805
156.354,144.927,819.778,180,150,92.023,13.849
156.354,144.927,819.778,180,150,92.023,13.884
156.354,144.927,819.778,180,150,92.023,13.931
156.354,144.927,819.778,180,150,92.023,13.973
156.354,144.927,819.778,180,150,92.023,14.008
156.354,144.927,819.778,180,150,92.023,14.063
156.354,144.927,819.778,180,150,92.023,14.106
156.354,144.927,819.778,180,150,92.023,14.145
156.354,144.927,819.778,180,150,92.023,14.19
156.354,144.927,819.778,180,150,92.023,14.225
156.354,144.927,819.778,180,150,92.023,14.27
156.354,144.927,819.778,180,150,92.023,14.314
156.354,144.927,819.778,180,150,92.023,14.35
156.354,144.927,819.778,180,150,92.023,14.394
156.354,144.927,819.778,180,150,92.023,14.448
156.354,144.927,819.778,180,150,92.023,14.48
156.354,144.927,819.778,180,150,92.023,14.523
156.354,144.927,819.778,180,150,92.023,14.558
156.354,144.927,819.778,180,150,92.023,14.605
156.354,144.927,819.778,180,150,92.023,14.665
156.354,144.927,819.778,180,150,92.023,14.718
156.354,144.927,819.778,180,150,92.023,14.763
156.354,144.927,819.778,180,150,92.023,14.815
156.354,144.927,819.778,180,150,92.023,14.861
156.354,144.927,819.778,180,150,92.023,14.897
156.354,144.927,819.778,180,150,92.023,14.937
156.354,144.927,819.778,180,150,92.023,14.977
156.354,144.927,819.778,180,150,92.023,15.01
156.354,144.927,819.778,255,100,92.023,15.059
156.354,144.927,819.778,255,100,92.023,15.091
156.354,144.927,819.778,255,100,92.023,15.152
156.354,144.927,819.778,255,100,92.023,15.197
156.354,144.927,819.778,255,100,92.023,15.236
156.354,144.927,819.778,255,100,92.023,15.271
156.354,144.927,819.778,255,100,92.023,15.315
156.354,144.927,819.778,255,100,92.023,15.35
156.354,144.927,819.778,255,100,92.023,15.404
156.354,144.927,819.778,255,100,92.023,15.447
156.354,144.927,819.778,255,100,92.023,15.48
156.354,144.927,819.778,255,100,92.023,15.515
156.354,144.927,819.778,255,100,92.023,15.541
156.354,144.927,819.778,255,100,92.023,15.573
156.354,144.927,819.778,255,100,92.023,15.599
156.354,144.927,819.778,255,100,92.023,15.634
156.354,144.927,819.778,255,100,92.023,15.673
156.354,144.927,819.778,255,100,92.023,15.717
156.354,144.927,819.778,255,100,92.023,15.75
156.354,144.927,819.778,255,100,92.023,15.793
156.354,144.927,819.778,255,100,92.023,15.836
156.354,144.927,819.778,255,100,92.023,15.872
156.354,144.927,819.778,255,100,92.023,15.918
156.354,144.927,819.778,255,100,92.023,15.952
156.354,144.927,819.778,255,100,92.023,15.996
156.354,144.927,819.778,255,100,92.023,16.033
156.354,144.927,819.778,255,100,92.023,16.074
156.354,144.927,819.778,255,100,92.023,16.128
156.354,144.927,819.778,255,100,92.023,16.161
156.354,144.927,819.778,255,100,92.023,16.208
156.354,144.927,819.778,255,100,92.023,16.249
156.354,144.927,819.778,255,100,92.023,16.286
156.354,144.927,819.778,255,100,92.023,16.33
156.354,144.927,819.778,255,100,92.023,16.366
156.354,144.927,819.778,255,100,92.023,16.407
156.354,144.927,819.778,255,100,92.023,16.462
156.354,144.927,819.778,255,100,92.023,16.501
156.354,144.927,819.778,255,100,92.023,16.541
156.354,144.927,819.778,255,100,92.023,16.594
156.354,144.927,819.778,255,100,92.023,16.63
156.354,144.927,819.778,255,100,92.023,16.675
156.354,144.927,819.778,255,100,92.023,16.719
156.354,144.927,819.778,255,100,92.023,16.754
156.354,144.927,819.778,255,100,92.023,16.808
156.354,144.927,819.778,255,100,92.023,16.849
156.354,144.927,819.778,255,100,92.023,16.883
156.354,144.927,819.778,255,100,92.023,16.94
156.354,144.927,819.778,255,100,92.023,16.985
156.354,144.927,819.778,255,100,92.023,17.031
156.354,144.927,819.778,255,100,92.023,17.078
156.354,144.927,819.778,255,100,92.023,17.136
156.354,144.927,819.778,255,100,92.023,17.178
156.354,144.927,819.778,255,100,92.023,17.213
156.354,144.927,819.778,255,100,92.023,17.268
156.354,144.927,819.778,255,100,92.023,17.32
156.354,144.927,819.778,255,100,92.023,17.356
156.354,144.927,819.778,255,100,92.023,17.399
156.354,144.927,819.778,255,100,92.023,17.442
156.354,144.927,819.778,255,100,92.023,17.488
156.354,144.927,819.778,255,100,92.023,17.531
156.354,144.927,819.778,255,100,92.023,17.573
156.354,144.927,819.778,255,100,92.023,17.615
156.354,144.927,819.778,255,100,92.023,17.66
156.354,144.927,819.778,255,100,92.023,17.697
156.354,144.927,819.778,255,100,92.023,17.756
156.354,144.927,819.778,255,100,92.023,17.798
156.354,144.927,819.778,255,100,92.023,17.842
156.354,144.927,819.778,255,100,92.023,17.888
156.354,144.927,819.778,255,100,92.023,17.935
156.354,144.927,819.778,255,100,92.023,17.991
156.354,144.927,819.778,255,100,92.023,18.036
156.354,144.927,819.778,230,100,92.023,18.073
156.354,144.927,819.778,230,100,92.023,18.128
156.354,144.927,819.778,230,100,92.023,18.161
156.354,144.927,819.778,230,100,92.023,18.22
156.354,144.927,819.778,230,100,92.023,18.264
156.354,144.927,819.778,230,100,92.023,18.3
156.354,144.927,819.778,230,100,92.023,18.339
156.354,144.927,819.778,230,100,92.023,18.381
156.354,144.927,819.778,230,100,92.023,18.435
156.354,144.927,819.778,230,100,92.023,18.481
156.354,144.927,819.778,230,100,92.023,18.528
156.354,144.927,819.778,230,100,92.023,18.552
156.354,144.927,819.778,230,100,92.023,18.587
156.354,144.927,819.778,230,100,92.023,18.615
156.354,144.927,819.778,230,100,92.023,18.651
156.354,144.927,819.778,230,100,92.023,18.683
156.354,144.927,819.778,230,100,92.023,18.811
156.354,144.927,819.778,230,100,92.023,18.86
156.354,144.927,819.778,230,100,92.023,18.904
156.354,144.927,819.778,230,100,92.023,18.949
156.354,144.927,819.778,230,100,92.023,18.99
156.354,144.927,819.778,230,100,92.023,19.034
156.354,144.927,819.778,230,100,92.023,19.071
156.354,144.927,819.778,230,100,92.023,19.13
156.354,144.927,819.778,230,100,92.023,19.163
156.354,144.927,819.778,230,100,92.023,19.214
156.354,144.927,819.778,230,100,92.023,19.275
156.354,144.927,819.778,230,100,92.023,19.32
156.354,144.927,819.778,230,100,92.023,19.356
156.354,144.927,819.778,230,100,92.023,19.408
156.354,144.927,819.778,230,100,92.023,19.461
156.354,144.927,819.778,230,100,92.023,19.503
156.354,144.927,819.778,230,100,92.023,19.549
156.354,144.927,819.778,230,100,92.023,19.595
156.354,144.927,819.778,230,100,92.023,19.639
156.354,144.927,819.778,230,100,92.023,19.674
156.354,144.927,819.778,230,100,92.023,19.719
156.354,144.927,819.778,230,100,92.023,19.752
156.354,144.927,819.778,230,100,92.023,19.795
156.354,144.927,819.778,230,100,92.023,19.831
156.354,144.927,819.778,230,100,92.023,19.871
156.354,144.927,819.778,230,100,92.023,19.914
156.354,144.927,819.778,230,100,92.023,19.963
156.354,144.927,819.778,230,100,92.023,20.003
156.354,144.927,819.778,230,100,92.023,20.049
156.354,144.927,819.778,230,100,92.023,20.08
156.354,144.927,819.778,230,100,92.023,20.124
156.354,144.927,819.778,230,100,92.023,20.156
156.354,144.927,819.778,230,100,92.023,20.21
156.354,144.927,819.778,230,100,92.023,20.252
156.354,144.927,819.778,230,100,92.023,20.309
156.354,144.927,819.778,230,100,92.023,20.346
156.354,144.927,819.778,230,100,92.023,20.387
156.354,144.927,819.778,230,100,92.023,20.434
156.354,144.927,819.778,230,100,92.023,20.475
156.354,144.927,819.778,230,100,92.023,20.521
156.354,144.927,819.778,230,100,92.023,20.556
156.354,144.927,819.778,230,100,92.023,20.602
156.354,144.927,819.778,230,100,92.023,20.656
156.354,144.927,819.778,230,100,92.023,20.7
156.354,144.927,819.778,230,100,92.023,20.74
156.354,144.927,819.778,230,100,92.023,20.784
156.354,144.927,819.778,230,100,92.023,20.834
156.354,144.927,819.778,230,100,92.023,20.885
156.354,144.927,819.778,230,100,92.023,20.93
156.354,144.927,819.778,230,100,92.023,20.971
156.354,144.927,819.778,230,100,92.023,21.02
156.354,144.927,819.778,280,200,92.023,21.062
156.354,144.927,819.778,280,200,92.023,21.105
156.354,144.927,819.778,280,200,92.023,21.14
156.354,144.927,819.778,280,200,92.023,21.196
156.354,144.927,819.778,280,200,92.023,21.245
156.354,144.927,819.778,280,200,92.023,21.283
156.354,144.927,819.778,280,200,92.023,21.334
156.354,144.927,819.778,280,200,92.023,21.39
156.354,144.927,819.778,280,200,92.023,21.441
156.354,144.927,819.778,280,200,92.023,21.486
156.354,144.927,819.778,280,200,92.023,21.545
156.354,144.927,819.778,280,200,92.023,21.585
156.354,144.927,819.778,280,200,92.023,21.609
156.354,144.927,819.778,280,200,92.023,21.638
156.354,144.927,819.778,280,200,92.023,21.687
156.354,144.927,819.778,280,200,92.023,21.736
156.354,144.927,819.778,280,200,92.023,21.777
156.354,144.927,819.778,280,200,92.023,21.816
156.354,144.927,819.778,280,200,92.023,21.865
156.354,144.927,819.778,280,200,92.023,21.91
156.354,144.927,819.778,280,200,92.023,21.951
156.354,144.927,819.778,280,200,92.023,21.996
156.354,144.927,819.778,280,200,92.023,22.036
156.354,144.927,819.778,280,200,92.023,22.082
156.354,144.927,819.778,280,200,92.023,22.136
156.354,144.927,819.778,280,200,92.023,22.18
156.354,144.927,819.778,280,200,92.023,22.213
156.354,144.927,819.778,280,200,92.023,22.256
156.354,144.927,819.778,280,200,92.023,22.306
156.354,144.927,819.778,280,200,92.023,22.345
156.354,144.927,819.778,280,200,92.023,22.4
156.354,144.927,819.778,280,200,92.023,22.444
156.354,144.927,819.778,280,200,92.023,22.483
156.354,144.927,819.778,280,200,92.023,22.542
156.354,144.927,819.778,280,200,92.023,22.589
156.354,144.927,819.778,280,200,92.023,22.625
156.354,144.927,819.778,280,200,92.023,22.677
156.354,144.927,819.778,280,200,92.023,22.718
156.354,144.927,819.778,280,200,92.023,22.756
156.354,144.927,819.778,280,200,92.023,22.815
156.354,144.927,819.778,280,200,92.023,22.871
156.354,144.927,819.778,280,200,92.023,22.928
156.354,144.927,819.778,280,200,92.023,22.962
156.354,144.927,819.778,280,200,92.023,23.013
156.354,144.927,819.778,280,200,92.023,23.06
156.354,144.927,819.778,280,200,92.023,23.093
156.354,144.927,819.778,280,200,92.023,23.139
156.354,144.927,819.778,280,200,92.023,23.181
156.354,144.927,819.778,280,200,92.023,23.215
156.354,144.927,819.778,280,200,92.023,23.259
156.354,144.927,819.778,280,200,92.023,23.293
156.354,144.927,819.778,280,200,92.023,23.339
156.354,144.927,819.778,280,200,92.023,23.396
156.354,144.927,819.778,280,200,92.023,23.436
156.354,144.927,819.778,280,200,92.023,23.475
156.354,144.927,819.778,280,200,92.023,23.53
156.354,144.927,819.778,280,200,92.023,23.567
156.354,144.927,819.778,280,200,92.023,23.61
156.354,144.927,819.778,280,200,92.023,23.658
156.354,144.927,819.778,280,200,92.023,23.705
156.354,144.927,819.778,280,200,92.023,23.741
156.354,144.927,819.778,280,200,92.023,23.783
156.354,144.927,819.778,280,200,92.023,23.821
156.354,144.927,819.778,280,200,92.023,23.869
156.354,144.927,819.778,280,200,92.023,23.91
156.354,144.927,819.778,280,200,92.023,23.955
156.354,144.927,819.778,280,200,92.023,24.01
156.354,144.927,819.778,280,100,92.023,24.057
156.354,144.927,819.778,280,100,92.023,24.091
156.354,144.927,819.778,280,100,92.023,24.135
156.354,144.927,819.778,280,100,92.023,24.18
156.354,144.927,819.778,280,100,92.023,24.214
156.354,144.927,819.778,280,100,92.023,24.259
156.354,144.927,819.778,280,100,92.023,24.292
156.354,144.927,819.778,280,100,92.023,24.333
156.354,144.927,819.778,280,100,92.023,24.378
156.354,144.927,819.778,280,100,92.023,24.412
156.354,144.927,819.778,280,100,92.023,24.455
156.354,144.927,819.778,280,100,92.023,24.489
156.354,144.927,819.778,280,100,92.023,24.544
156.354,144.927,819.778,280,100,92.023,24.58
156.354,144.927,819.778,280,100,92.023,24.606
156.354,144.927,819.778,280,100,92.023,24.643
156.354,144.927,819.778,280,100,92.023,24.686
156.354,144.927,819.778,280,100,92.023,24.735
156.354,144.927,819.778,280,100,92.023,24.792
156.354,144.927,819.778,280,100,92.023,24.838
156.354,144.927,819.778,280,100,92.023,24.875
156.354,144.927,819.778,280,100,92.023,24.921
156.354,144.927,819.778,280,100,92.023,24.958
156.354,144.927,819.778,280,100,92.023,25.002
156.354,144.927,819.778,280,100,92.023,25.051
156.354,144.927,819.778,280,100,92.023,25.09
156.354,144.927,819.778,280,100,92.023,25.146
